sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_114_nsbRa_S112,45242,Capnocytophaga,Capnocytophaga granulosa,,0,0,-100,10,9.0436192,41.230467
RR034H_114_nsbRa_S112,45350,Nematostella,Nematostella,,2,1.8087238,2.2340822,0,0,-100
RR034H_114_nsbRa_S112,45351,Nematostella,Nematostella vectensis,,2,1.8087238,2.2340822,0,0,-100
RR034H_114_nsbRa_S112,45634,Streptococcus,Streptococcus cristatus,,6,5.4261715,0.5565141,0,0,-100
RR034H_114_nsbRa_S112,45667,Halobacillus,Halobacillus,,0,0,-100,4249,3842.6337913,99
RR034H_114_nsbRa_S112,46224,Bacillus,Bacillus sporothermodurans,,0,0,-100,132,119.3757732,99
RR034H_114_nsbRa_S112,46239,Mesoplasma,Mesoplasma,,9,8.1392573,99,27,24.4177718,99
RR034H_114_nsbRa_S112,46255,Weissella,Weissella,,8,7.2348953,0.5935829,11,9.9479811,3.1446081
RR034H_114_nsbRa_S112,46503,Parabacteroides,Parabacteroides merdae,,7,6.3305334,99,2520,2278.9920344,99
RR034H_114_nsbRa_S112,46506,Bacteroides,Bacteroides stercoris,,3,2.7130858,7.3908794,22971,20774.0976277,99
RR034H_114_nsbRa_S112,46580,Spirometra,Spirometra,,102,92.2449157,99,0,0,-100
RR034H_114_nsbRa_S112,47420,Hydrogenophaga,Hydrogenophaga,,2,1.8087238,-0.2809144,0,0,-100
RR034H_114_nsbRa_S112,47670,Lautropia,Lautropia,,76,68.7315058,99,79,71.4445916,19.7180123
RR034H_114_nsbRa_S112,47671,Lautropia,Lautropia mirabilis,,18,16.2785145,99,56,50.6442674,65.4316322
RR034H_114_nsbRa_S112,47678,Bacteroides,Bacteroides caccae,,138,124.8019447,99,7081,6403.7867442,99
RR034H_114_nsbRa_S112,47679,Sporomusa,Sporomusa sphaeroides,,0,0,-100,656,593.2614185,99
RR034H_114_nsbRa_S112,47715,Lactobacillus,Lactobacillus rhamnosus,,6,5.4261715,17.253851,741,670.1321815,99
RR034H_114_nsbRa_S112,47735,Bibersteinia,Bibersteinia trehalosi,,107,96.7667253,61.0602695,1,0.9043619,8.1789043
RR034H_114_nsbRa_S112,47770,Lactobacillus,Lactobacillus crispatus,,2,1.8087238,-0.1963579,121,109.4277921,2.7751293
RR034H_114_nsbRa_S112,47850,Micromonospora,Micromonospora aurantiaca,,1,0.9043619,5.5669838,0,0,-100
RR034H_114_nsbRa_S112,47877,Pseudomonas,Pseudomonas amygdali,,2,1.8087238,23.5269997,1,0.9043619,-0.1159038
RR034H_114_nsbRa_S112,47878,Pseudomonas,Pseudomonas azotoformans,,2,1.8087238,-0.0001286,0,0,-100
RR034H_114_nsbRa_S112,47883,Pseudomonas,Pseudomonas synxantha,,1,0.9043619,0.1561339,0,0,-100
RR034H_114_nsbRa_S112,48736,Ralstonia,Ralstonia,,1897,1715.5745592,0.3335302,1,0.9043619,-0.3033033
RR034H_114_nsbRa_S112,50451,Arabis,Arabis,,30,27.1308576,99,0,0,-100
RR034H_114_nsbRa_S112,50452,Arabis,Arabis alpina,,30,27.1308576,99,0,0,-100
RR034H_114_nsbRa_S112,51019,Aspergillus,Aspergillus heteromorphus,,0,0,-100,7,6.3305334,100
RR034H_114_nsbRa_S112,51201,Streptomyces,Streptomyces griseocarneus,,0,0,-100,1217,1100.6084547,100
RR034H_114_nsbRa_S112,51366,Salinivibrio,Salinivibrio,,0,0,-100,183,165.4982311,67.529485
RR034H_114_nsbRa_S112,51453,Trichoderma,Trichoderma reesei,,4,3.6174477,1.7865595,0,0,-100
RR034H_114_nsbRa_S112,51665,Aerococcus,Aerococcus urinaeequi,,2,1.8087238,0.534005,0,0,-100
RR034H_114_nsbRa_S112,51668,Tetragenococcus,Tetragenococcus,,10,9.0436192,9.4648255,0,0,-100
RR034H_114_nsbRa_S112,52227,Prevotella,Prevotella dentalis,,617,557.9913037,99,6,5.4261715,99
RR034H_114_nsbRa_S112,52770,Actinomyces,Actinomyces hordeovulneris,,0,0,-100,19,17.1828764,0.6146723
RR034H_114_nsbRa_S112,52773,Schaalia,Actinomyces meyeri,,3594,3250.2767347,99,0,0,-100
RR034H_114_nsbRa_S112,52959,Polaribacter,Polaribacter,,1158,1047.2511015,99,0,0,-100
RR034H_114_nsbRa_S112,52972,Polaromonas,Polaromonas,,1,0.9043619,-0.28464,0,0,-100
RR034H_114_nsbRa_S112,53246,Pseudoalteromonas,Pseudoalteromonas,,39,35.2701148,4.5234851,0,0,-100
RR034H_114_nsbRa_S112,53335,Pantoea,Pantoea,,14,12.6610669,2.8384891,320,289.3958139,20.4533678
RR034H_114_nsbRa_S112,53345,Enterococcus,Enterococcus durans,,279,252.3169752,99,2,1.8087238,-0.1423238
RR034H_114_nsbRa_S112,53418,Treponema,Treponema lecithinolyticum,,6,5.4261715,100,8,7.2348953,99
RR034H_114_nsbRa_S112,53419,Treponema,Treponema socranskii,,322,291.2045377,100,14172,12816.6171076,99
RR034H_114_nsbRa_S112,53446,Streptomyces,Streptomyces cinnamoneus,,0,0,-100,7,6.3305334,99
RR034H_114_nsbRa_S112,54298,Chroococcidiopsis,Chroococcidiopsis,,7,6.3305334,-0.086839,0,0,-100
RR034H_114_nsbRa_S112,55193,Malassezia,Malassezia,,5,4.5218096,-0.2711478,2,1.8087238,-0.3285733
RR034H_114_nsbRa_S112,55197,Flavobacterium,Flavobacterium branchiophilum,,685,619.4879141,99,0,0,-100
RR034H_114_nsbRa_S112,55518,Magnetospirillum,Magnetospirillum gryphiswaldense,,2,1.8087238,3.7809205,17404,15739.5148279,80.712251
RR034H_114_nsbRa_S112,56142,Mycoplasma,Mycoplasma faucium,,1,0.9043619,1.1135559,0,0,-100
RR034H_114_nsbRa_S112,57077,Dicrocoelium,Dicrocoelium,,42,37.9832006,100,0,0,-100
RR034H_114_nsbRa_S112,57078,Dicrocoelium,Dicrocoelium dendriticum,,42,37.9832006,100,0,0,-100
RR034H_114_nsbRa_S112,57479,Microvirgula,Microvirgula,,1,0.9043619,100,0,0,-100
RR034H_114_nsbRa_S112,57480,Microvirgula,Microvirgula aerodenitrificans,,1,0.9043619,100,0,0,-100
RR034H_114_nsbRa_S112,57493,Kocuria,Kocuria,,14,12.6610669,-0.1937237,0,0,-100
RR034H_114_nsbRa_S112,57577,Trifolium,Trifolium pratense,,0,0,-100,366,330.9964621,100
RR034H_114_nsbRa_S112,57665,Sulfurospirillum,Sulfurospirillum,,5,4.5218096,7.1812199,12632,11423.8997533,99
RR034H_114_nsbRa_S112,57739,Vogesella,Vogesella,,3,2.7130858,0.1715902,0,0,-100
RR034H_114_nsbRa_S112,57975,Burkholderia,Burkholderia thailandensis,,3,2.7130858,0.4244098,0,0,-100
RR034H_114_nsbRa_S112,58231,Treponema,Treponema medium,,35,31.6526671,100,92,83.2012965,99
RR034H_114_nsbRa_S112,59282,Blastochloris,Blastochloris,,3,2.7130858,0.4560874,0,0,-100
RR034H_114_nsbRa_S112,59732,Chryseobacterium,Chryseobacterium,,402,363.5534912,0.6200523,8,7.2348953,-0.2074932
RR034H_114_nsbRa_S112,59735,Bergeyella,Bergeyella,,37,33.461391,3.7646634,7,6.3305334,6.8683448
RR034H_114_nsbRa_S112,59740,Persicobacter,Persicobacter,,45,40.6962863,8.6550799,0,0,-100
RR034H_114_nsbRa_S112,59748,Candidatus Phytoplasma,Candidatus Phytoplasma australiense,,0,0,-100,3,2.7130858,45.5747185
RR034H_114_nsbRa_S112,59823,Prevotella,Prevotella sp.,,0,0,-100,31,28.0352195,100
RR034H_114_nsbRa_S112,60133,Prevotella,Prevotella pallens,,1,0.9043619,100,1785,1614.2860244,99
RR034H_114_nsbRa_S112,60552,Burkholderia,Burkholderia vietnamiensis,,1,0.9043619,-0.2188176,0,0,-100
RR034H_114_nsbRa_S112,61635,Acholeplasma,Acholeplasma brassicae,,36,32.5570291,99,4,3.6174477,100
RR034H_114_nsbRa_S112,62140,Acidiphilium,Acidiphilium multivorum,,0,0,-100,190,171.8287645,99
RR034H_114_nsbRa_S112,62928,Azoarcus,Azoarcus sp. BH72,,1,0.9043619,-0.0415101,0,0,-100
RR034H_114_nsbRa_S112,63132,Geitlerinema,Geitlerinema,,1,0.9043619,0.0280443,468,423.2413778,99
RR034H_114_nsbRa_S112,65047,Mitsuaria,Mitsuaria,,1,0.9043619,-0.2820905,0,0,-100
RR034H_114_nsbRa_S112,65058,Corynebacterium,Corynebacterium ulcerans,,3,2.7130858,0.3612723,0,0,-100
RR034H_114_nsbRa_S112,65496,Actinoalloteichus,Actinoalloteichus,,1,0.9043619,0.4238379,0,0,-100
RR034H_114_nsbRa_S112,66821,Sulfurospirillum,Sulfurospirillum multivorans,,2,1.8087238,100,12629,11421.1866675,99
RR034H_114_nsbRa_S112,67581,Streptomyces,Streptomyces viridosporus,,0,0,-100,15,13.5654288,2.2623846
RR034H_114_nsbRa_S112,67854,Actinobacillus,Actinobacillus succinogenes,,1152,1041.82493,99,4,3.6174477,88.6427962
RR034H_114_nsbRa_S112,68287,Mesorhizobium,Mesorhizobium,,12,10.852343,-0.1691518,0,0,-100
RR034H_114_nsbRa_S112,68288,Cyclobacterium,Cyclobacterium,,18,16.2785145,3.1068878,0,0,-100
RR034H_114_nsbRa_S112,68892,Streptococcus,Streptococcus infantis,,1,0.9043619,16.3362786,9,8.1392573,9.5633294
RR034H_114_nsbRa_S112,68895,Cupriavidus,Cupriavidus basilensis,,1,0.9043619,-0.2729233,0,0,-100
RR034H_114_nsbRa_S112,69395,Caulobacter,Caulobacter henricii,,2,1.8087238,-0.1627876,0,0,-100
RR034H_114_nsbRa_S112,69710,Treponema,Treponema vincentii,,766,692.7412295,100,153,138.3673735,99
RR034H_114_nsbRa_S112,69823,Selenomonas,Selenomonas sputigena,,660,596.8788661,99,146,132.0368401,99
RR034H_114_nsbRa_S112,71999,Kocuria,Kocuria palustris,,5,4.5218096,-0.048364,0,0,-100
RR034H_114_nsbRa_S112,72000,Kocuria,Kocuria rhizophila,,5,4.5218096,0.037183,0,0,-100
RR034H_114_nsbRa_S112,74030,Roseovarius,Roseovarius,,5,4.5218096,6.5724671,0,0,-100
RR034H_114_nsbRa_S112,74426,Collinsella,Collinsella aerofaciens,,3,2.7130858,100,334,302.0568807,99
RR034H_114_nsbRa_S112,75105,Paraburkholderia,Paraburkholderia caribensis,,6,5.4261715,1.2247144,0,0,-100
RR034H_114_nsbRa_S112,75984,Mannheimia,Mannheimia,,257,232.421013,63.2039682,3805,3441.0970995,99
RR034H_114_nsbRa_S112,75985,Mannheimia,Mannheimia haemolytica,,71,64.2096962,40.782661,3802,3438.3840138,99
RR034H_114_nsbRa_S112,76122,Alloprevotella,Alloprevotella tannerae,,3302,2986.2030546,100,3396,3071.2130749,99
RR034H_114_nsbRa_S112,76123,Prevotella,Prevotella enoeca,,3696,3342.5216504,99,9,8.1392573,71.1496065
RR034H_114_nsbRa_S112,76124,"",[Eubacterium] minutum,,29,26.2264956,100,0,0,-100
RR034H_114_nsbRa_S112,76133,Treponema,Treponema sp. I:Q:AT20,,58,52.4529913,100,0,0,-100
RR034H_114_nsbRa_S112,76489,Clostridium,Clostridium acetireducens,,0,0,-100,11,9.9479811,5.6477962
RR034H_114_nsbRa_S112,76731,Roseateles,Roseateles depolymerans,,4,3.6174477,-0.2738032,0,0,-100
RR034H_114_nsbRa_S112,76758,Pseudomonas,Pseudomonas orientalis,,1,0.9043619,0.1158229,0,0,-100
RR034H_114_nsbRa_S112,76759,Pseudomonas,Pseudomonas monteilii,,1,0.9043619,0.7707491,0,0,-100
RR034H_114_nsbRa_S112,76775,Malassezia,Malassezia restricta,,2,1.8087238,-0.1397104,2,1.8087238,0.0237612
RR034H_114_nsbRa_S112,76777,Malassezia,Malassezia sympodialis,,3,2.7130858,-0.2275407,0,0,-100
RR034H_114_nsbRa_S112,76833,Actinobaculum,Actinobaculum,,0,0,-100,7,6.3305334,9.2133774
RR034H_114_nsbRa_S112,76860,Streptococcus,Streptococcus constellatus,,6,5.4261715,2.562166,2,1.8087238,31.0428008
RR034H_114_nsbRa_S112,77095,Prevotella,Prevotella bryantii,,0,0,-100,264,238.7515465,99
RR034H_114_nsbRa_S112,77133,"",uncultured bacterium,,134681,121800.3675327,99,28666,25924.438753,99
RR034H_114_nsbRa_S112,79885,Bacillus,Bacillus pseudofirmus,,1,0.9043619,3.6105549,94,85.0100203,89.9902499
RR034H_114_nsbRa_S112,80865,Delftia,Delftia,,14,12.6610669,-0.1386525,6,5.4261715,-0.3392806
RR034H_114_nsbRa_S112,80866,Delftia,Delftia acidovorans,,10,9.0436192,-0.2552346,3,2.7130858,-0.2280564
RR034H_114_nsbRa_S112,80867,Acidovorax,Acidovorax avenae,,4,3.6174477,-0.0845286,0,0,-100
RR034H_114_nsbRa_S112,81028,Treponema,Treponema brennaborense,,1013,916.1186233,99,2,1.8087238,20.953236
RR034H_114_nsbRa_S112,81055,Wolfiporia,Wolfiporia,,2,1.8087238,0.26726,0,0,-100
RR034H_114_nsbRa_S112,81056,Wolfiporia,Wolfiporia cocos,,2,1.8087238,0.26726,0,0,-100
RR034H_114_nsbRa_S112,81461,Thermanaerovibrio,Thermanaerovibrio,,14,12.6610669,99,0,0,-100
RR034H_114_nsbRa_S112,81462,Thermanaerovibrio,Thermanaerovibrio acidaminovorans,,14,12.6610669,99,0,0,-100
RR034H_114_nsbRa_S112,81466,Aminobacterium,Aminobacterium,,203,183.5854694,99,0,0,-100
RR034H_114_nsbRa_S112,81468,Aminobacterium,Aminobacterium colombiense,,203,183.5854694,99,0,0,-100
RR034H_114_nsbRa_S112,82202,Centipeda,Centipeda,,0,0,-100,27,24.4177718,19.8800889
RR034H_114_nsbRa_S112,82203,Centipeda,Centipeda periodontii,,0,0,-100,27,24.4177718,19.8843925
RR034H_114_nsbRa_S112,82541,Cupriavidus,Cupriavidus gilardii,,244,220.6643081,23.708833,0,0,-100
RR034H_114_nsbRa_S112,82996,Serratia,Serratia plymuthica,,1,0.9043619,1.1496947,0,0,-100
RR034H_114_nsbRa_S112,83262,Mycobacteroides,Mycobacteroides immunogenum,,1,0.9043619,-0.2646886,0,0,-100
RR034H_114_nsbRa_S112,83427,Streptococcus,uncultured Streptococcus sp.,,27,24.4177718,4.1175341,0,0,-100
RR034H_114_nsbRa_S112,83554,Chlamydia,Chlamydia psittaci,,0,0,-100,57,51.5486293,99
RR034H_114_nsbRa_S112,83555,Chlamydia,Chlamydia abortus,,0,0,-100,183,165.4982311,99
RR034H_114_nsbRa_S112,83618,Pseudoxanthomonas,Pseudoxanthomonas,,1,0.9043619,-0.3167281,0,0,-100
RR034H_114_nsbRa_S112,84022,Clostridium,Clostridium aceticum,,196,177.254936,99,0,0,-100
RR034H_114_nsbRa_S112,84030,Lachnoclostridium,[Clostridium] saccharolyticum,,83,75.0620392,53.2630062,0,0,-100
RR034H_114_nsbRa_S112,84032,Ruminiclostridium,Pseudoclostridium thermosuccinogenes,,99,89.5318299,100,0,0,-100
RR034H_114_nsbRa_S112,84406,Virgibacillus,Virgibacillus,,16,14.4697907,18.5189585,2853,2580.1445532,99
RR034H_114_nsbRa_S112,84567,Pedobacter,Pedobacter,,150,135.6542878,40.6302365,2,1.8087238,-0.2347728
RR034H_114_nsbRa_S112,84590,Taylorella,Taylorella asinigenitalis,,0,0,-100,44,39.7919244,2.1636145
RR034H_114_nsbRa_S112,85404,Mannheimia,Mannheimia varigena,,105,94.9580014,63.3412738,1,0.9043619,99
RR034H_114_nsbRa_S112,85413,Bosea,Bosea,,2,1.8087238,-0.2856112,0,0,-100
RR034H_114_nsbRa_S112,85698,Achromobacter,Achromobacter xylosoxidans,,2,1.8087238,-0.2864057,0,0,-100
RR034H_114_nsbRa_S112,86331,Mogibacterium,Mogibacterium,,257,232.421013,100,4,3.6174477,9.4698777
RR034H_114_nsbRa_S112,86332,Mogibacterium,Mogibacterium pumilum,,44,39.7919244,100,0,0,-100
RR034H_114_nsbRa_S112,87883,Burkholderia,Burkholderia multivorans,,1,0.9043619,-0.1700681,458,414.1977586,27.3242354
RR034H_114_nsbRa_S112,88431,Dorea,Dorea longicatena,,0,0,-100,1037,937.8233094,99
RR034H_114_nsbRa_S112,88728,Pinus,Pinus koraiensis,,0,0,-100,19,17.1828764,99
RR034H_114_nsbRa_S112,89152,"",[Clostridium] hiranonis,,0,0,-100,31,28.0352195,4.4952373
RR034H_114_nsbRa_S112,89966,Hymenobacter,Hymenobacter,,25,22.609048,0.9643287,0,0,-100
RR034H_114_nsbRa_S112,90243,Oligella,Oligella,,2,1.8087238,99,0,0,-100
RR034H_114_nsbRa_S112,90245,Oligella,Oligella urethralis,,2,1.8087238,99,0,0,-100
RR034H_114_nsbRa_S112,91626,Mucor,Mucor ambiguus,,0,0,-100,217,196.2465363,20.2431041
RR034H_114_nsbRa_S112,91750,"",uncultured Alphaproteobacteria bacterium,,7,6.3305334,0.8540134,0,0,-100
RR034H_114_nsbRa_S112,91928,Exophiala,Exophiala spinifera,,2,1.8087238,7.7162299,0,0,-100
RR034H_114_nsbRa_S112,92793,Aquabacterium,Aquabacterium,,1,0.9043619,0.5583069,0,0,-100
RR034H_114_nsbRa_S112,92942,Nostoc,Nostoc linckia,,0,0,-100,63,56.9748009,99
RR034H_114_nsbRa_S112,93064,Sphingomonas,Sphingomonas koreensis,,3,2.7130858,-0.1493181,0,0,-100
RR034H_114_nsbRa_S112,93217,Pandoraea,Pandoraea,,14,12.6610669,0.2302054,0,0,-100
RR034H_114_nsbRa_S112,93218,Pandoraea,Pandoraea apista,,1,0.9043619,0.2175352,0,0,-100
RR034H_114_nsbRa_S112,93220,Pandoraea,Pandoraea pnomenusa,,2,1.8087238,-0.1924857,0,0,-100
RR034H_114_nsbRa_S112,93681,Roseateles,Roseateles,,4,3.6174477,-0.2739116,0,0,-100
RR034H_114_nsbRa_S112,93758,Corchorus,Corchorus,,2,1.8087238,79.7571074,4,3.6174477,0.2604872
RR034H_114_nsbRa_S112,93759,Corchorus,Corchorus olitorius,,2,1.8087238,79.7571074,0,0,-100
RR034H_114_nsbRa_S112,94132,Ramlibacter,Ramlibacter tataouinensis,,2,1.8087238,-0.2829295,0,0,-100
RR034H_114_nsbRa_S112,95485,Burkholderia,Burkholderia stabilis,,1,0.9043619,0.0016733,1,0.9043619,1.915464
RR034H_114_nsbRa_S112,95486,Burkholderia,Burkholderia cenocepacia,,5,4.5218096,0.0398045,396,358.1273197,36.0259585
RR034H_114_nsbRa_S112,96149,"",unidentified oral bacterium AP60-10,,120,108.5234302,100,0,0,-100
RR034H_114_nsbRa_S112,96174,"",unidentified oral bacterium AP60-39,,81,73.2533154,100,0,0,-100
RR034H_114_nsbRa_S112,96217,"",unidentified oral bacterium RP55-32,,4170,3771.1891997,100,0,0,-100
RR034H_114_nsbRa_S112,96344,Cupriavidus,Cupriavidus oxalaticus,,0,0,-100,2,1.8087238,1.3763793
RR034H_114_nsbRa_S112,96773,Thauera,Thauera chlorobenzoica,,2,1.8087238,0.1374328,0,0,-100
RR034H_114_nsbRa_S112,99157,Hammondia,Hammondia,,1,0.9043619,-0.2486148,0,0,-100
RR034H_114_nsbRa_S112,99158,Hammondia,Hammondia hammondi,,1,0.9043619,-0.2486148,0,0,-100
RR034H_114_nsbRa_S112,99479,Tetrasphaera,Tetrasphaera,,0,0,-100,405,366.266577,92.0725829
RR034H_114_nsbRa_S112,99802,Spirometra,Spirometra erinaceieuropaei,,102,92.2449157,99,0,0,-100
RR034H_114_nsbRa_S112,100272,"",uncultured eukaryote,,53,47.9311817,9.4011869,0,0,-100
RR034H_114_nsbRa_S112,100883,Coprobacillus,Coprobacillus,,0,0,-100,221,199.863984,44.100325
RR034H_114_nsbRa_S112,100886,Catenibacterium,Catenibacterium mitsuokai,,0,0,-100,767,693.6455914,99
RR034H_114_nsbRa_S112,101203,Saprolegnia,Saprolegnia parasitica,,3,2.7130858,100,0,0,-100
RR034H_114_nsbRa_S112,101571,Burkholderia,Burkholderia ubonensis,,7,6.3305334,0.0494088,0,0,-100
RR034H_114_nsbRa_S112,101689,Tetrasphaera,Tetrasphaera elongata,,0,0,-100,405,366.266577,99
RR034H_114_nsbRa_S112,102106,Collinsella,Collinsella,,3,2.7130858,58.6195202,375,339.1357194,99
RR034H_114_nsbRa_S112,102148,Solobacterium,Solobacterium moorei,,32,28.9395814,100,80,72.3489535,99
RR034H_114_nsbRa_S112,102684,Streptococcus,Streptococcus infantarius,,1,0.9043619,2.3285815,21,18.9916003,0.0708044
RR034H_114_nsbRa_S112,103621,Actinomyces,Actinomyces urogenitalis,,0,0,-100,542,490.1641598,99
RR034H_114_nsbRa_S112,103855,Bordetella,Bordetella hinzii,,1,0.9043619,-0.141987,0,0,-100
RR034H_114_nsbRa_S112,104087,Pseudomonas,Pseudomonas frederiksbergensis,,1,0.9043619,1.6802341,0,0,-100
RR034H_114_nsbRa_S112,104264,Cellulophaga,Cellulophaga,,4,3.6174477,1.6998984,0,0,-100
RR034H_114_nsbRa_S112,104267,Tenacibaculum,Tenacibaculum,,247,223.3773938,99,0,0,-100
RR034H_114_nsbRa_S112,104608,Leptotrichia,Leptotrichia sp.,,408,368.9796627,100,5,4.5218096,100
RR034H_114_nsbRa_S112,105219,Ralstonia,Ralstonia mannitolilytica,,1,0.9043619,-0.2971711,0,0,-100
RR034H_114_nsbRa_S112,105290,Treponema,Treponema sp. 5:22:BH022,,68,61.4966105,100,0,0,-100
RR034H_114_nsbRa_S112,105841,Anaerostipes,Anaerostipes caccae,,0,0,-100,246,222.4730319,56.1355555
RR034H_114_nsbRa_S112,106588,Pseudoflavonifractor,Pseudoflavonifractor capillosus,,0,0,-100,1427,1290.5244576,99
RR034H_114_nsbRa_S112,106589,Cupriavidus,Cupriavidus,,250,226.0904796,1.1909228,1386,1253.4456189,3.1661647
RR034H_114_nsbRa_S112,107401,Tenacibaculum,Tenacibaculum maritimum,,243,219.7599462,100,0,0,-100
RR034H_114_nsbRa_S112,109790,Lactobacillus,Lactobacillus jensenii,,2,1.8087238,-0.0817555,20299,18357.6425817,99
RR034H_114_nsbRa_S112,110539,Mycolicibacterium,Mycolicibacterium vanbaalenii,,1,0.9043619,-0.094762,0,0,-100
RR034H_114_nsbRa_S112,111015,Actinomyces,Actinomyces radicidentis,,736,665.6103719,99,0,0,-100
RR034H_114_nsbRa_S112,111105,Porphyromonas,Porphyromonas gulae,,0,0,-100,12,10.852343,4.7945064
RR034H_114_nsbRa_S112,111500,Muricauda,Muricauda,,6,5.4261715,45.8995167,0,0,-100
RR034H_114_nsbRa_S112,112098,Saprolegnia,Saprolegnia diclina,,3,2.7130858,99,0,0,-100
RR034H_114_nsbRa_S112,113107,Streptococcus,Streptococcus australis,,6,5.4261715,99,2,1.8087238,0.138671
RR034H_114_nsbRa_S112,114527,Mogibacterium,Mogibacterium diversum,,183,165.4982311,100,4,3.6174477,100
RR034H_114_nsbRa_S112,117563,Granulicatella,Granulicatella,,17,15.3741526,56.2825942,11,9.9479811,0.6986424
RR034H_114_nsbRa_S112,118747,Bulleidia,Bulleidia,,35,31.6526671,100,6,5.4261715,99
RR034H_114_nsbRa_S112,120576,Brucella,Brucella pinnipedialis,,0,0,-100,1,0.9043619,91.078136
RR034H_114_nsbRa_S112,123375,Solobacterium,Solobacterium,,33,29.8439433,100,80,72.3489535,99
RR034H_114_nsbRa_S112,126447,"",uncultured eubacterium E1-K14,,82,74.1576773,100,0,0,-100
RR034H_114_nsbRa_S112,126454,"",uncultured eubacterium E1-K7,,134,121.1844971,100,0,0,-100
RR034H_114_nsbRa_S112,126457,"",uncultured eubacterium E1-K6,,446,403.3454156,100,0,0,-100
RR034H_114_nsbRa_S112,129337,Geobacillus,Geobacillus,,15,13.5654288,7.9911708,20,18.0872384,11.042194
RR034H_114_nsbRa_S112,131111,Schaalia,Actinomyces turicensis,,0,0,-100,179,161.8807834,16.7649096
RR034H_114_nsbRa_S112,131309,Parastrongyloides,Parastrongyloides,,11,9.9479811,1.1366822,0,0,-100
RR034H_114_nsbRa_S112,131310,Parastrongyloides,Parastrongyloides trichosuri,,11,9.9479811,1.1376722,0,0,-100
RR034H_114_nsbRa_S112,132132,Desulfomicrobium,Desulfomicrobium orale,,147,132.941202,99,0,0,-100
RR034H_114_nsbRa_S112,133925,Olsenella,Olsenella,,9,8.1392573,4.7118635,0,0,-100
RR034H_114_nsbRa_S112,134270,Treponema,Treponema sp. 1:AA:DW001 oral clone DW001,,509,460.3202165,100,0,0,-100
RR034H_114_nsbRa_S112,135080,Selenomonas,Selenomonas flueggei,,0,0,-100,77,69.6358677,99
RR034H_114_nsbRa_S112,135083,Selenomonas,Selenomonas noxia,,0,0,-100,8,7.2348953,27.20322
RR034H_114_nsbRa_S112,135858,Catenibacterium,Catenibacterium,,0,0,-100,767,693.6455914,99
RR034H_114_nsbRa_S112,136703,"",uncultured rumen bacterium,,56,50.6442674,99,1,0.9043619,100
RR034H_114_nsbRa_S112,143361,Filifactor,Filifactor alocis,,164,148.3153546,99,11,9.9479811,43.1767752
RR034H_114_nsbRa_S112,143393,"",[Eubacterium] sulci,,213,192.6290886,99,7,6.3305334,34.4270611
RR034H_114_nsbRa_S112,146475,Acetobacter,Acetobacter cibinongensis,,0,0,-100,218,197.1508982,99
RR034H_114_nsbRa_S112,146827,Corynebacterium,Corynebacterium simulans,,6,5.4261715,0.1350931,0,0,-100
RR034H_114_nsbRa_S112,146937,Azospira,Azospira,,1,0.9043619,-0.3072388,0,0,-100
RR034H_114_nsbRa_S112,146939,Azospira,Azospira oryzae,,1,0.9043619,-0.3070273,0,0,-100
RR034H_114_nsbRa_S112,147802,Lactobacillus,Lactobacillus iners,,0,0,-100,2,1.8087238,0.4320261
RR034H_114_nsbRa_S112,149698,Massilia,Massilia,,5,4.5218096,-0.2461998,0,0,-100
RR034H_114_nsbRa_S112,150022,Finegoldia,Finegoldia,,4,3.6174477,0.304839,28,25.3221337,12.658868
RR034H_114_nsbRa_S112,150247,Anoxybacillus,Anoxybacillus,,12,10.852343,2.9283901,394,356.3185959,51.336332
RR034H_114_nsbRa_S112,152268,Bacillus,Bacillus litoralis,,1,0.9043619,100,0,0,-100
RR034H_114_nsbRa_S112,152480,Burkholderia,Burkholderia ambifaria,,1,0.9043619,-0.0468118,0,0,-100
RR034H_114_nsbRa_S112,152500,Burkholderia,Burkholderia dolosa,,1,0.9043619,1.7667975,0,0,-100
RR034H_114_nsbRa_S112,152507,"",uncultured actinobacterium,,2,1.8087238,-0.0074325,0,0,-100
RR034H_114_nsbRa_S112,152509,"",uncultured Bacteroidetes bacterium,,216,195.3421744,99,0,0,-100
RR034H_114_nsbRa_S112,152682,Sphingomonas,Sphingomonas melonis,,1,0.9043619,-0.3054539,0,0,-100
RR034H_114_nsbRa_S112,152794,Corynebacterium,Corynebacterium efficiens,,1,0.9043619,0.1667714,300,271.3085755,8.1230406
RR034H_114_nsbRa_S112,153721,Sporocytophaga,Sporocytophaga myxococcoides,,0,0,-100,3,2.7130858,2.2040312
RR034H_114_nsbRa_S112,154784,"",Acinetobacter phage AP205,,0,0,-100,37838,34219.2462686,100
RR034H_114_nsbRa_S112,155322,Bacillus,Bacillus toyonensis,,0,0,-100,60,54.2617151,99
RR034H_114_nsbRa_S112,155892,Caulobacter,Caulobacter vibrioides,,1,0.9043619,-0.2804462,0,0,-100
RR034H_114_nsbRa_S112,155900,"",uncultured organism,,5172,4677.359842,99,0,0,-100
RR034H_114_nsbRa_S112,156205,Halobacillus,Halobacillus trueperi,,0,0,-100,4249,3842.6337913,99
RR034H_114_nsbRa_S112,156973,Dysgonomonas,Dysgonomonas,,0,0,-100,32,28.9395814,13.1464391
